name,kind,sidocode,sido,sigungucode,sigungu,dongcode,dong,jibuncode,jibun,jibunaddr,doro,doroaddr,gyundo,wido
셀렉티,소매,11,서울특별시,11410,서대문구,1141011000,북아현동,1.14E+18,238,서울특별시 서대문구 북아현동 238-1번지 ,서울특별시 서대문구 신촌로27안길,"서울특별시 서대문구 신촌로27안길 4, (북아현동)",126.9507362,37.55750009
음악사랑음악학원,학문/교육,11,서울특별시,11620,관악구,1162010200,신림동,1.16E+18,1714,서울특별시 관악구 신림동 1714번지 삼성산주공아파트 ,서울특별시 관악구 호암로,"서울특별시 관악구 호암로 399, (신림동, 삼성산주공아파트)",126.9254383,37.46136521
그린하우스이십일,부동산,11,서울특별시,11710,송파구,1171010200,신천동,1.17E+18,7,서울특별시 송파구 신천동 7-28번지 현대타워아파트 ,서울특별시 송파구 올림픽로,"서울특별시 송파구 올림픽로 293-19, (신천동, 현대타워아파트)",127.1024898,37.51514919
신화건영,부동산,11,서울특별시,11680,강남구,1168010600,대치동,1.17E+18,904,서울특별시 강남구 대치동 904-16번지 ,서울특별시 강남구 역삼로,"서울특별시 강남구 역삼로 445, (대치동)",127.0556509,37.50228635
랑코리아,부동산,11,서울특별시,11680,강남구,1168010800,논현동,1.17E+18,241,서울특별시 강남구 논현동 241-3번지 ,서울특별시 강남구 학동로,"서울특별시 강남구 학동로 342, (논현동)",127.0405828,37.51668092
부광아이피씨,부동산,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,708,서울특별시 강남구 역삼동 708-26번지 ,서울특별시 강남구 선릉로,"서울특별시 강남구 선릉로 431, (역삼동)",127.049088,37.5034231
신화웨딩월드,생활서비스,11,서울특별시,11740,강동구,1174010800,성내동,1.17E+18,44,서울특별시 강동구 성내동 44-1번지 ,서울특별시 강동구 천호옛길,"서울특별시 강동구 천호옛길 85, (성내동)",127.1253154,37.53663044
우송,부동산,11,서울특별시,11680,강남구,1168011300,율현동,1.17E+18,101,서울특별시 강남구 율현동 101-13번지 ,서울특별시 강남구 헌릉로745길,"서울특별시 강남구 헌릉로745길 37, (율현동)",127.1186273,37.47030772
한주아이앤디,부동산,11,서울특별시,11560,영등포구,1156012100,문래동3가,1.16E+18,55,서울특별시 영등포구 문래동3가 55-7번지 ,서울특별시 영등포구 당산로2길,"서울특별시 영등포구 당산로2길 12, (문래동3가)",126.8954163,37.51508813
성탑무역,소매,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,702,서울특별시 강남구 역삼동 702-10번지 ,서울특별시 강남구 테헤란로,"서울특별시 강남구 테헤란로 311, (역삼동)",127.0448199,37.50374908
이경자컬렉션,소매,11,서울특별시,11560,영등포구,1156013300,대림동,1.16E+18,909,서울특별시 영등포구 대림동 909-2번지 ,서울특별시 영등포구 신길로,"서울특별시 영등포구 신길로 39, (대림동)",126.9077646,37.49595664
아킴,소매,11,서울특별시,11410,서대문구,1141011200,대현동,1.14E+18,34,서울특별시 서대문구 대현동 34-50번지 ,서울특별시 서대문구 이화여대길,"서울특별시 서대문구 이화여대길 88-16, (대현동)",126.9442462,37.55943353
시니어스초이스,학문/교육,11,서울특별시,11650,서초구,1165010800,서초동,1.17E+18,1556,서울특별시 서초구 서초동 1556-9번지 ,서울특별시 서초구 반포대로28길,"서울특별시 서초구 반포대로28길 39, (서초동)",127.0104786,37.49117602
스카이오토,소매,11,서울특별시,11560,영등포구,1156012800,양평동4가,1.16E+18,160,서울특별시 영등포구 양평동4가 160-2번지 약산 ,서울특별시 영등포구 선유로,"서울특별시 영등포구 선유로 269, (양평동4가, 약산)",126.8978923,37.53670021
가람유씨에스,소매,11,서울특별시,11500,강서구,1150010200,등촌동,1.15E+18,15,서울특별시 강서구 등촌동 15-1번지 ,서울특별시 강서구 양천로,"서울특별시 강서구 양천로 434, (등촌동)",126.8489345,37.56379576
세븐죤아카데미,학문/교육,11,서울특별시,11680,강남구,1168010500,삼성동,1.17E+18,143,서울특별시 강남구 삼성동 143-48번지 ,서울특별시 강남구 테헤란로,"서울특별시 강남구 테헤란로 435, (삼성동)",127.0545896,37.50662095
새소망양행,부동산,11,서울특별시,11740,강동구,1174010700,암사동,1.17E+18,111,서울특별시 강동구 암사동 111-6번지 ,서울특별시 강동구 올림픽로112길,"서울특별시 강동구 올림픽로112길 62, (암사동)",127.1334917,37.56244285
부광플러스,부동산,11,서울특별시,11680,강남구,1168010600,대치동,1.17E+18,999,서울특별시 강남구 대치동 999번지 ,서울특별시 강남구 테헤란로108길,"서울특별시 강남구 테헤란로108길 19, (대치동)",127.0662879,37.50819173
아솔이엔씨,생활서비스,11,서울특별시,11110,종로구,1111013200,운니동,1.11E+18,98,서울특별시 종로구 운니동 98-78번지 ,서울특별시 종로구 율곡로,"서울특별시 종로구 율곡로 84, (운니동)",126.9884326,37.57708435
미도씨엔디,부동산,11,서울특별시,11500,강서구,1150010200,등촌동,1.15E+18,73,서울특별시 강서구 등촌동 73-1번지 ,서울특별시 강서구 양천로,"서울특별시 강서구 양천로 476, (등촌동)",126.8532583,37.56158526
우창지업사,소매,11,서울특별시,11170,용산구,1117013000,이태원동,1.12E+18,222,서울특별시 용산구 이태원동 222-3번지 ,서울특별시 용산구 회나무로26길,"서울특별시 용산구 회나무로26길 50, (이태원동)",126.9896572,37.53838601
스터디클럽,소매,11,서울특별시,11110,종로구,1111014900,원서동,1.11E+18,135,서울특별시 종로구 원서동 135-66번지 ,서울특별시 종로구 창덕궁3가길,"서울특별시 종로구 창덕궁3가길 6, (원서동)",126.9886144,37.58122169
수진사,소매,11,서울특별시,11290,성북구,1129013300,정릉동,1.13E+18,1020,서울특별시 성북구 정릉동 1020번지 ,서울특별시 성북구 북악산로,"서울특별시 성북구 북악산로 809, (정릉동)",127.014453,37.6008036
엔에이엔이에프,소매,11,서울특별시,11530,구로구,1153010600,고척동,1.15E+18,233,서울특별시 구로구 고척동 233-5번지 ,서울특별시 구로구 고척로33라길,"서울특별시 구로구 고척로33라길 14-23, (고척동)",126.849642,37.50744285
주연테크컴퓨터,소매,11,서울특별시,11545,금천구,1154510300,시흥동,1.15E+18,864,서울특별시 금천구 시흥동 864번지 시흥빌라 ,서울특별시 금천구 독산로43가길,"서울특별시 금천구 독산로43가길 24-7, (시흥동, 시흥빌라)",126.9027943,37.46000379
비앤씨라인코리아,생활서비스,11,서울특별시,11140,중구,1114016200,신당동,1.11E+18,361,서울특별시 중구 신당동 361-4번지 ,서울특별시 중구 동호로,"서울특별시 중구 동호로 191, (신당동)",127.009953,37.55493894
조직분석진단원,생활서비스,11,서울특별시,11530,구로구,1153010600,고척동,1.15E+18,221,서울특별시 구로구 고척동 221-1번지 ,서울특별시 구로구 중앙로15길,"서울특별시 구로구 중앙로15길 90, (고척동)",126.8549169,37.50716973
조은교실,소매,11,서울특별시,11680,강남구,1168011800,도곡동,1.17E+18,467,서울특별시 강남구 도곡동 467-18번지 ,서울특별시 강남구 언주로,"서울특별시 강남구 언주로 122, (도곡동)",127.0510593,37.48707575
엘지이십오시종로안국,소매,11,서울특별시,11110,종로구,1111014700,재동,1.11E+18,104,서울특별시 종로구 재동 104-1번지 ,서울특별시 종로구 율곡로,"서울특별시 종로구 율곡로 61, (재동)",126.9859101,37.57692755
에이치에스비피에프브이원,부동산,11,서울특별시,11560,영등포구,1156011000,여의도동,1.16E+18,16,서울특별시 영등포구 여의도동 16-2번지 ,서울특별시 영등포구 은행로,"서울특별시 영등포구 은행로 30, (여의도동)",126.9226362,37.52818845
오대산건강원,소매,11,서울특별시,11410,서대문구,1141011800,홍은동,1.14E+18,439,서울특별시 서대문구 홍은동 439-1번지 홍은동아더프라임 ,서울특별시 서대문구 통일로,"서울특별시 서대문구 통일로 530, (홍은동, 홍은동아더프라임)",126.9406271,37.5951903
비에프알씨,부동산,11,서울특별시,11305,강북구,1130510300,수유동,1.13E+18,306,서울특별시 강북구 수유동 306-1번지 ,서울특별시 강북구 삼양로117길,"서울특별시 강북구 삼양로117길 53, (수유동)",127.0131899,37.64411484
피스빌리지네트워크,생활서비스,11,서울특별시,11410,서대문구,1141011700,연희동,1.14E+18,151,서울특별시 서대문구 연희동 151-38번지 ,서울특별시 서대문구 연희로31길,"서울특별시 서대문구 연희로31길 10, (연희동)",126.9349099,37.57602789
소프트그레이,소매,11,서울특별시,11140,중구,1114016200,신당동,1.11E+18,843,서울특별시 중구 신당동 843번지 신당삼성아파트 ,서울특별시 중구 청구로1길,"서울특별시 중구 청구로1길 23, (신당동, 신당삼성아파트)",127.0184283,37.55852379
신목개발,부동산,11,서울특별시,11410,서대문구,1141010200,충정로3가,1.14E+18,9,서울특별시 서대문구 충정로3가 9-6번지 ,서울특별시 서대문구 경기대로3길,"서울특별시 서대문구 경기대로3길 23, (충정로3가)",126.9606566,37.56197591
서영케이유통,부동산,11,서울특별시,11620,관악구,1162010200,신림동,1.16E+18,635,서울특별시 관악구 신림동 635-24번지 ,서울특별시 관악구 난곡로28길,"서울특별시 관악구 난곡로28길 6, (신림동)",126.9203398,37.47083385
미래전원개발,부동산,11,서울특별시,11215,광진구,1121510300,구의동,1.12E+18,252,서울특별시 광진구 구의동 252-16번지 ,서울특별시 광진구 자양로,"서울특별시 광진구 자양로 116, (구의동)",127.0837357,37.53818933
하임랭귀지,학문/교육,11,서울특별시,11620,관악구,1162010100,봉천동,1.16E+18,959,서울특별시 관악구 봉천동 959-12번지 ,서울특별시 관악구 남부순환로191가길,"서울특별시 관악구 남부순환로191가길 12, (봉천동)",126.9348755,37.48535556
한강피엘,생활서비스,11,서울특별시,11470,양천구,1147010200,목동,1.15E+18,923,서울특별시 양천구 목동 923-6번지 ,서울특별시 양천구 목동서로,"서울특별시 양천구 목동서로 225, (목동)",126.8707346,37.52706381
홍송디앤씨,부동산,11,서울특별시,11560,영등포구,1156010700,영등포동6가,1.16E+18,10,서울특별시 영등포구 영등포동6가 10번지 ,서울특별시 영등포구 영중로,"서울특별시 영등포구 영중로 65, (영등포동6가)",126.9046454,37.52213914
리미아전자담배,소매,11,서울특별시,11110,종로구,1111017300,명륜3가,1.11E+18,53,서울특별시 종로구 명륜3가 53번지 ,서울특별시 종로구 성균관로,"서울특별시 종로구 성균관로 25-1, (명륜3가)",126.9951078,37.5858274
소리샘카오디오,소매,11,서울특별시,11545,금천구,1154510300,시흥동,1.15E+18,817,서울특별시 금천구 시흥동 817-29번지 시흥아파트 ,서울특별시 금천구 독산로24나길,"서울특별시 금천구 독산로24나길 13, (시흥동, 시흥아파트)",126.9075108,37.45592066
뉴신청운보습학원,학문/교육,11,서울특별시,11215,광진구,1121510100,중곡동,1.12E+18,124,서울특별시 광진구 중곡동 124-4번지 ,서울특별시 광진구 용마산로,"서울특별시 광진구 용마산로 55-8, (중곡동)",127.0872979,37.55877892
미소통상,생활서비스,11,서울특별시,11140,중구,1114011200,남창동,1.11E+18,51,서울특별시 중구 남창동 51-1번지 ,서울특별시 중구 소월로,"서울특별시 중구 소월로 3, (남창동)",126.9761879,37.55936344
정륜씨앤엠,부동산,11,서울특별시,11290,성북구,1129011900,동선동4가,1.13E+18,195,서울특별시 성북구 동선동4가 195번지 ,서울특별시 성북구 아리랑로4길,"서울특별시 성북구 아리랑로4길 32, (동선동4가)",127.0176403,37.59525274
끌레오,소매,11,서울특별시,11560,영등포구,1156010400,영등포동3가,1.16E+18,31,서울특별시 영등포구 영등포동3가 31,서울특별시 영등포구 영중로,서울특별시 영등포구 영중로 40,126.9048806,37.51997882
최재호학원,학문/교육,11,서울특별시,11545,금천구,1154510300,시흥동,1.15E+18,817,서울특별시 금천구 시흥동 817-29번지 시흥아파트 ,서울특별시 금천구 독산로24나길,"서울특별시 금천구 독산로24나길 13, (시흥동, 시흥아파트)",126.9075108,37.45592066
티티아이인베스트먼트,관광/여가/오락,11,서울특별시,11530,구로구,1153010300,가리봉동,1.15E+18,135,서울특별시 구로구 가리봉동 135-68번지 ,서울특별시 구로구 남부순환로105길,"서울특별시 구로구 남부순환로105길 14, (가리봉동)",126.8918723,37.47934651
박소연한복,소매,11,서울특별시,11740,강동구,1174010100,명일동,1.17E+18,15,서울특별시 강동구 명일동 15번지 삼익그린2차 ,서울특별시 강동구 고덕로,"서울특별시 강동구 고덕로 210, (명일동, 삼익그린2차)",127.1470486,37.55380135
해법영어장미광장점교습소,학문/교육,11,서울특별시,11710,송파구,1171010200,신천동,1.17E+18,7,서울특별시 송파구 신천동 7번지 장미2차 ,서울특별시 송파구 올림픽로35길,"서울특별시 송파구 올림픽로35길 104, (신천동, 장미2차)",127.099289,37.51981032
프라임수학보습학원,학문/교육,11,서울특별시,11200,성동구,1120010800,응봉동,1.12E+18,100,서울특별시 성동구 응봉동 100번지 ,서울특별시 성동구 독서당로,"서울특별시 성동구 독서당로 398, (응봉동)",127.0322123,37.55078946
